389.9650 	WARNING 	User requested fullscreen with size [1280  720], but screen is actually [1920, 1080]. Using actual size
390.7037 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000024E07C6A1C0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000024E07C6A160>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000024E07C5AD00>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000024E080B49A0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=8, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
390.7038 	EXP 	window1: mouseVisible = True
390.7039 	EXP 	window1: backgroundImage = ''
390.7039 	EXP 	window1: backgroundFit = 'none'
390.7061 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
390.7061 	EXP 	window1: recordFrameIntervals = False
390.8691 	EXP 	window1: recordFrameIntervals = True
391.0591 	WARNING 	t of last frame was 56.56ms (=1/17)
391.2358 	EXP 	Screen (0) actual frame rate measured at 59.96Hz
391.2359 	EXP 	window1: recordFrameIntervals = False
391.2361 	EXP 	window1: mouseVisible = False
393.2321 	EXP 	dissANT: status = STARTED
393.2332 	EXP 	window1: mouseVisible = True
